Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 混沌矿石
appliedenergistics2:facade:0, 线缆伪装板 - 混沌源质块
appliedenergistics2:facade:0, 线缆伪装板 - 硬化石头
appliedenergistics2:facade:0, 线缆伪装板 - 蓬松方块（白色）
appliedenergistics2:facade:0, 线缆伪装板 - 子沙
appliedenergistics2:facade:0, 线缆伪装板 - 红子沙
appliedenergistics2:facade:0, 线缆伪装板 - 橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 水晶石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 星辉矿石
appliedenergistics2:facade:0, 线缆伪装板 - 海蓝宝石砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 大理石
appliedenergistics2:facade:0, 线缆伪装板 - 大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木板
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木柱
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木横梁
appliedenergistics2:facade:0, 线缆伪装板 - 凹面聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 刻纹聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 抛光聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 纳耳狂曼喷口
appliedenergistics2:facade:0, 线缆伪装板 - 费萨利德喷口
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 铅块
appliedenergistics2:facade:0, 线缆伪装板 - 银块
appliedenergistics2:facade:0, 线缆伪装板 - 黎明石块
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 银矿石
appliedenergistics2:facade:0, 线缆伪装板 - 方镁矾砖块
appliedenergistics2:facade:0, 线缆伪装板 - 灰石
appliedenergistics2:facade:0, 线缆伪装板 - 灰石砖
appliedenergistics2:facade:0, 线缆伪装板 - 灰石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代镶边砖
appliedenergistics2:facade:0, 线缆伪装板 - 古代瓦块
appliedenergistics2:facade:0, 线缆伪装板 - 古代灯笼
appliedenergistics2:facade:0, 线缆伪装板 - 石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 密封板
appliedenergistics2:facade:0, 线缆伪装板 - 加固密封板
appliedenergistics2:facade:0, 线缆伪装板 - 铝块
appliedenergistics2:facade:0, 线缆伪装板 - 铝矿石
appliedenergistics2:facade:0, 线缆伪装板 - 青铜块
appliedenergistics2:facade:0, 线缆伪装板 - 琥珀金块
appliedenergistics2:facade:0, 线缆伪装板 - 镍块
appliedenergistics2:facade:0, 线缆伪装板 - 镍矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锡块
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 莱泽尔石
appliedenergistics2:facade:0, 线缆伪装板 - 莱泽尔石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 莱泽尔石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 莱泽尔石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 艾洛蒂石
appliedenergistics2:facade:0, 线缆伪装板 - 艾洛蒂石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 艾洛蒂石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 艾洛蒂石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 凯罗尼石
appliedenergistics2:facade:0, 线缆伪装板 - 凯罗尼石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 凯罗尼石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 凯罗尼石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 普雷蒂石
appliedenergistics2:facade:0, 线缆伪装板 - 普雷蒂石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 普雷蒂石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 普雷蒂石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 艾恩尼石
appliedenergistics2:facade:0, 线缆伪装板 - 艾恩尼石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 艾恩尼石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 艾恩尼石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 以太石
appliedenergistics2:facade:0, 线缆伪装板 - 以太石铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 以太石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 以太石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 蓝丝黛尔石
appliedenergistics2:facade:0, 线缆伪装板 - 蓝丝黛尔铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 蓝丝黛尔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 蓝丝黛尔石瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 云母
appliedenergistics2:facade:0, 线缆伪装板 - 互联方块
appliedenergistics2:facade:0, 线缆伪装板 - 星辉块
appliedenergistics2:facade:0, 线缆伪装板 - 赛特斯石英块
appliedenergistics2:facade:0, 线缆伪装板 - 混沌石块
appliedenergistics2:facade:0, 线缆伪装板 - 充能赛特斯石英块
appliedenergistics2:facade:0, 线缆伪装板 - 空间碎片块
appliedenergistics2:facade:0, 线缆伪装板 - 末影原质块
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 淡蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉红色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 淡灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 淡蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉红色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 淡灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 淡蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉红色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 淡灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 淡蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 黄绿色
appliedenergistics2:part:506, ME致密包层线缆 - 粉红色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 淡灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 淡蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 黄绿色
appliedenergistics2:part:66, ME致密线缆 - 粉红色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 淡灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - 福鲁伊克斯色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 淡蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 黄绿色
appliedenergistics2:part:6, ME玻璃线缆 - 粉红色
appliedenergistics2:part:7, ME玻璃线缆 - 灰色
appliedenergistics2:part:8, ME玻璃线缆 - 淡灰色
appliedenergistics2:part:9, ME玻璃线缆 - 青色
appliedenergistics2:part:10, ME玻璃线缆 - 紫色
appliedenergistics2:part:11, ME玻璃线缆 - 蓝色
appliedenergistics2:part:12, ME玻璃线缆 - 棕色
appliedenergistics2:part:13, ME玻璃线缆 - 绿色
appliedenergistics2:part:14, ME玻璃线缆 - 红色
appliedenergistics2:part:15, ME玻璃线缆 - 黑色
appliedenergistics2:part:16, ME玻璃线缆 - 福鲁伊克斯色
appliedenergistics2:part:40, ME智能线缆 - 白色
appliedenergistics2:part:41, ME智能线缆 - 橙色
appliedenergistics2:part:42, ME智能线缆 - 品红色
appliedenergistics2:part:43, ME智能线缆 - 淡蓝色
appliedenergistics2:part:44, ME智能线缆 - 黄色
appliedenergistics2:part:45, ME智能线缆 - 黄绿色
appliedenergistics2:part:46, ME智能线缆 - 粉红色
appliedenergistics2:part:47, ME智能线缆 - 灰色
appliedenergistics2:part:48, ME智能线缆 - 淡灰色
appliedenergistics2:part:49, ME智能线缆 - 青色
appliedenergistics2:part:50, ME智能线缆 - 紫色
appliedenergistics2:part:51, ME智能线缆 - 蓝色
appliedenergistics2:part:52, ME智能线缆 - 棕色
appliedenergistics2:part:53, ME智能线缆 - 绿色
appliedenergistics2:part:54, ME智能线缆 - 红色
appliedenergistics2:part:55, ME智能线缆 - 黑色
appliedenergistics2:part:56, ME智能线缆 - 福鲁伊克斯色
appliedenergistics2:part:420, ME交换监控器
appliedenergistics2:part:360, ME合成终端
appliedenergistics2:part:200, 暗色照明面板
appliedenergistics2:part:260, ME输出总线
appliedenergistics2:part:302, ME流体破坏面板
appliedenergistics2:part:261, ME流体输出总线
appliedenergistics2:part:321, ME流体成型面板
appliedenergistics2:part:241, ME流体输入总线
appliedenergistics2:part:441, ME流体接口
appliedenergistics2:part:281, ME流体标准发信器
appliedenergistics2:part:221, ME流体存储总线
appliedenergistics2:part:520, ME流体终端
appliedenergistics2:part:320, ME成型面板
appliedenergistics2:part:301, ME精准破坏面板
appliedenergistics2:part:240, ME输入总线
appliedenergistics2:part:440, ME接口
appliedenergistics2:part:480, ME接口终端
appliedenergistics2:part:100, ME反相触发总线
appliedenergistics2:part:280, ME标准发信器
appliedenergistics2:part:160, 亮色照明面板
appliedenergistics2:part:469, P2P通道 - FE
appliedenergistics2:part:463, P2P通道 - 流体
appliedenergistics2:part:462, P2P通道 - 物品
appliedenergistics2:part:467, P2P通道 - 光
appliedenergistics2:part:460, P2P通道 - ME
appliedenergistics2:part:461, P2P通道 - 红石
appliedenergistics2:part:340, ME样板终端
appliedenergistics2:part:140, 石英纤维
appliedenergistics2:part:180, 照明面板
appliedenergistics2:part:220, ME存储总线
appliedenergistics2:part:400, ME存储监控器
appliedenergistics2:part:380, ME终端
appliedenergistics2:part:80, ME触发总线
baubles:ring:0, 矿工指环
avaritiarecipemaker:avaritiarecipemakerblock, Avaritia Recipe Factory
avaritiarecipemaker:vanillarecipemakerblock, Vanilla Recipe Factory
bibliocraft:bookcase:0, 橡木书架
bibliocraft:bookcase:1, 云杉木书架
bibliocraft:bookcase:2, 白桦木书架
bibliocraft:bookcase:3, 丛林木书架
bibliocraft:bookcase:4, 金合欢木书架
bibliocraft:bookcase:5, 深色橡木书架
bibliocraft:bookcase:6, 镶框书架
bibliocraft:bookcasecreative:0, 橡木书架(创造)
bibliocraft:bookcasecreative:1, 云杉木书架(创造)
bibliocraft:bookcasecreative:2, 白桦木书架(创造)
bibliocraft:bookcasecreative:3, 丛林木书架(创造)
bibliocraft:bookcasecreative:4, 金合欢木书架(创造)
bibliocraft:bookcasecreative:5, 深色橡木书架(创造)
bibliocraft:bookcasecreative:6, 镶框书架(创造)
bibliocraft:shelf:0, 橡木架子
bibliocraft:shelf:1, 云杉木架子
bibliocraft:shelf:2, 白桦木架子
bibliocraft:shelf:3, 丛林木架子
bibliocraft:shelf:4, 金合欢木架子
bibliocraft:shelf:5, 深色橡木架子
bibliocraft:shelf:6, 镶框架子
bibliocraft:markerpole, tile.BiblioCraft:MarkerPole.name
bibliocraft:clipboard, tile.BiblioCraft:Clipboard.name
bibliocraft:lanterngold:0, 精致灯笼
bibliocraft:lanterngold:1, 精致灯笼
bibliocraft:lanterngold:2, 精致灯笼
bibliocraft:lanterngold:3, 精致灯笼
bibliocraft:lanterngold:4, 精致灯笼
bibliocraft:lanterngold:5, 精致灯笼
bibliocraft:lanterngold:6, 精致灯笼
bibliocraft:lanterngold:7, 精致灯笼
bibliocraft:lanterngold:8, 精致灯笼
bibliocraft:lanterngold:9, 精致灯笼
bibliocraft:lanterngold:10, 精致灯笼
bibliocraft:lanterngold:11, 精致灯笼
bibliocraft:lanterngold:12, 精致灯笼
bibliocraft:lanterngold:13, 精致灯笼
bibliocraft:lanterngold:14, 精致灯笼
bibliocraft:lanterngold:15, 精致灯笼
bibliocraft:lanterniron:0, 精致灯笼
bibliocraft:lanterniron:1, 精致灯笼
bibliocraft:lanterniron:2, 精致灯笼
bibliocraft:lanterniron:3, 精致灯笼
bibliocraft:lanterniron:4, 精致灯笼
bibliocraft:lanterniron:5, 精致灯笼
bibliocraft:lanterniron:6, 精致灯笼
bibliocraft:lanterniron:7, 精致灯笼
bibliocraft:lanterniron:8, 精致灯笼
bibliocraft:lanterniron:9, 精致灯笼
bibliocraft:lanterniron:10, 精致灯笼
bibliocraft:lanterniron:11, 精致灯笼
bibliocraft:lanterniron:12, 精致灯笼
bibliocraft:lanterniron:13, 精致灯笼
bibliocraft:lanterniron:14, 精致灯笼
bibliocraft:lanterniron:15, 精致灯笼
bibliocraft:lampgold:0, 精致灯具
bibliocraft:lampgold:1, 精致灯具
bibliocraft:lampgold:2, 精致灯具
bibliocraft:lampgold:3, 精致灯具
bibliocraft:lampgold:4, 精致灯具
bibliocraft:lampgold:5, 精致灯具
bibliocraft:lampgold:6, 精致灯具
bibliocraft:lampgold:7, 精致灯具
bibliocraft:lampgold:8, 精致灯具
bibliocraft:lampgold:9, 精致灯具
bibliocraft:lampgold:10, 精致灯具
bibliocraft:lampgold:11, 精致灯具
bibliocraft:lampgold:12, 精致灯具
bibliocraft:lampgold:13, 精致灯具
bibliocraft:lampgold:14, 精致灯具
bibliocraft:lampgold:15, 精致灯具
bibliocraft:lampiron:0, 精致灯具
bibliocraft:lampiron:1, 精致灯具
bibliocraft:lampiron:2, 精致灯具
bibliocraft:lampiron:3, 精致灯具
bibliocraft:lampiron:4, 精致灯具
bibliocraft:lampiron:5, 精致灯具
bibliocraft:lampiron:6, 精致灯具
bibliocraft:lampiron:7, 精致灯具
bibliocraft:lampiron:8, 精致灯具
bibliocraft:lampiron:9, 精致灯具
bibliocraft:lampiron:10, 精致灯具
bibliocraft:lampiron:11, 精致灯具
bibliocraft:lampiron:12, 精致灯具
bibliocraft:lampiron:13, 精致灯具
bibliocraft:lampiron:14, 精致灯具
bibliocraft:lampiron:15, 精致灯具
bibliocraft:furniturepaneler:0, 橡木家具板材机
bibliocraft:furniturepaneler:1, 云杉木家具板材机
bibliocraft:furniturepaneler:2, 白桦木家具板材机
bibliocraft:furniturepaneler:3, 丛林木家具板材机
bibliocraft:furniturepaneler:4, 金合欢木家具板材机
bibliocraft:furniturepaneler:5, 深色橡木家具板材机
bibliocraft:furniturepaneler:6, 镶框家具板材机
bibliocraft:framedchest:0, 橡木镶框箱子
bibliocraft:framedchest:1, 云杉木镶框箱子
bibliocraft:framedchest:2, 白桦木镶框箱子
bibliocraft:framedchest:3, 丛林木镶框箱子
bibliocraft:framedchest:4, 金合欢木镶框箱子
bibliocraft:framedchest:5, 深色橡木镶框箱子
bibliocraft:framedchest:6, 镶框箱子
bibliocraft:fancysign:0, 橡木精致木牌
bibliocraft:fancysign:1, 云杉木精致木牌
bibliocraft:fancysign:2, 白桦木精致木牌
bibliocraft:fancysign:3, 丛林木精致木牌
bibliocraft:fancysign:4, 金合欢木精致木牌
bibliocraft:fancysign:5, 深色橡木精致木牌
bibliocraft:fancysign:6, 镶框精致木牌
bibliocraft:fancyworkbench:0, 橡木精致工作台
bibliocraft:fancyworkbench:1, 云杉木精致工作台
bibliocraft:fancyworkbench:2, 白桦木精致工作台
bibliocraft:fancyworkbench:3, 丛林木精致工作台
bibliocraft:fancyworkbench:4, 金合欢木精致工作台
bibliocraft:fancyworkbench:5, 深色橡木精致工作台
bibliocraft:fancyworkbench:6, 镶框精致工作台
bibliocraft:potionshelf:0, 橡木药水架
bibliocraft:potionshelf:1, 云杉木药水架
bibliocraft:potionshelf:2, 白桦木药水架
bibliocraft:potionshelf:3, 丛林木药水架
bibliocraft:potionshelf:4, 金合欢木药水架
bibliocraft:potionshelf:5, 深色橡木药水架
bibliocraft:potionshelf:6, 镶框药水架
bibliocraft:toolrack:0, 橡木工具架
bibliocraft:toolrack:1, 云杉木工具架
bibliocraft:toolrack:2, 白桦木工具架
bibliocraft:toolrack:3, 丛林木工具架
bibliocraft:toolrack:4, 金合欢木工具架
bibliocraft:toolrack:5, 深色橡木工具架
bibliocraft:toolrack:6, 镶框工具架
bibliocraft:label:0, 橡木标签
bibliocraft:label:1, 云杉木标签
bibliocraft:label:2, 白桦木标签
bibliocraft:label:3, 丛林木标签
bibliocraft:label:4, 金合欢木标签
bibliocraft:label:5, 深色橡木标签
bibliocraft:label:6, 镶框标签
bibliocraft:desk:0, 橡木书桌
bibliocraft:desk:1, 云杉木书桌
bibliocraft:desk:2, 白桦木书桌
bibliocraft:desk:3, 丛林木书桌
bibliocraft:desk:4, 金合欢木书桌
bibliocraft:desk:5, 深色橡木书桌
bibliocraft:desk:6, 镶框餐桌
bibliocraft:table:0, 橡木餐桌
bibliocraft:table:1, 云杉木餐桌
bibliocraft:table:2, 白桦木餐桌
bibliocraft:table:3, 丛林木餐桌
bibliocraft:table:4, 金合欢木餐桌
bibliocraft:table:5, 深色橡木餐桌
bibliocraft:table:6, 镶框书桌
bibliocraft:seat:0, 橡木椅子
bibliocraft:seat:1, 云杉木椅子
bibliocraft:seat:2, 白桦木椅子
bibliocraft:seat:3, 丛林木椅子
bibliocraft:seat:4, 金合欢木椅子
bibliocraft:seat:5, 深色橡木椅子
bibliocraft:seat:6, 镶框椅子
bibliocraft:clock:0, 橡木时钟
bibliocraft:clock:1, 云杉木时钟
bibliocraft:clock:2, 白桦木时钟
bibliocraft:clock:3, 丛林木时钟
bibliocraft:clock:4, 金合欢木时钟
bibliocraft:clock:5, 深色橡木台钟
bibliocraft:clock:6, 镶框钟
bibliocraft:case:0, 橡木展示盒
bibliocraft:case:1, 云杉木展示盒
bibliocraft:case:2, 白桦木展示盒
bibliocraft:case:3, 丛林木展示盒
bibliocraft:case:4, 金合欢木展示盒
bibliocraft:case:5, 深色橡木展示盒
bibliocraft:case:6, 镶框展示盒
bibliocraft:mapframe:0, 橡木地图框
bibliocraft:mapframe:1, 云杉木地图框
bibliocraft:mapframe:2, 白桦木地图框
bibliocraft:mapframe:3, 丛林木地图框
bibliocraft:mapframe:4, 金合欢木地图框
bibliocraft:mapframe:5, 深色橡木地图框
bibliocraft:mapframe:6, 镶框地图框
bibliocraft:paintingframeflat:0, 橡木画框
bibliocraft:paintingframeflat:1, 云杉木画框
bibliocraft:paintingframeflat:2, 白桦木画框
bibliocraft:paintingframeflat:3, 丛林木画框
bibliocraft:paintingframeflat:4, 金合欢木画框
bibliocraft:paintingframeflat:5, 深色橡木画框
bibliocraft:paintingframeflat:6, 镶框画框
bibliocraft:paintingframesimple:0, 橡木画框
bibliocraft:paintingframesimple:1, 云杉木画框
bibliocraft:paintingframesimple:2, 白桦木画框
bibliocraft:paintingframesimple:3, 丛林木画框
bibliocraft:paintingframesimple:4, 金合欢木画框
bibliocraft:paintingframesimple:5, 深色橡木画框
bibliocraft:paintingframesimple:6, 镶框画框
bibliocraft:paintingframemiddle:0, 橡木画框
bibliocraft:paintingframemiddle:1, 云杉木画框
bibliocraft:paintingframemiddle:2, 白桦木画框
bibliocraft:paintingframemiddle:3, 丛林木画框
bibliocraft:paintingframemiddle:4, 金合欢木画框
bibliocraft:paintingframemiddle:5, 深色橡木画框
bibliocraft:paintingframemiddle:6, 镶框画框
bibliocraft:paintingframefancy:0, 橡木画框
bibliocraft:paintingframefancy:1, 云杉木画框
bibliocraft:paintingframefancy:2, 白桦木画框
bibliocraft:paintingframefancy:3, 丛林木画框
bibliocraft:paintingframefancy:4, 金合欢木画框
bibliocraft:paintingframefancy:5, 深色橡木画框
bibliocraft:paintingframefancy:6, 镶框画框
bibliocraft:paintingframeborderless:0, 橡木画框
bibliocraft:paintingframeborderless:1, 云杉木画框
bibliocraft:paintingframeborderless:2, 白桦木画框
